id,name,kind,row,col,utm_e,utm_n,lat,lon
184,confluence_183,gauge+site,59,96,547650.0,2906550.0,26.277918,87.477255
185,confluence_184,gauge,60,115,553350.0,2906250.0,26.275009,87.534331
185,confluence_184,gauge+site,60,115,553350.0,2906250.0,26.275009,87.534331
186,confluence_185,gauge,57,98,548250.0,2907150.0,26.283316,87.483287
186,confluence_185,gauge+site,57,98,548250.0,2907150.0,26.283316,87.483287
187,confluence_186,gauge,53,98,548250.0,2908350.0,26.294151,87.483332
187,confluence_186,gauge+site,53,98,548250.0,2908350.0,26.294151,87.483332
188,confluence_187,gauge,91,71,540150.0,2896950.0,26.191467,87.40184
188,confluence_187,gauge+site,91,71,540150.0,2896950.0,26.191467,87.40184
189,confluence_188,gauge,90,70,539850.0,2897250.0,26.194184,87.398847
189,confluence_188,gauge+site,90,70,539850.0,2897250.0,26.194184,87.398847
190,confluence_189,gauge,49,98,548250.0,2909550.0,26.304986,87.483377
190,confluence_189,gauge+site,49,98,548250.0,2909550.0,26.304986,87.483377
191,confluence_190,gauge,32,38,530250.0,2914650.0,26.35153,87.303172
191,confluence_190,gauge+site,32,38,530250.0,2914650.0,26.35153,87.303172
192,confluence_191,gauge,139,130,557850.0,2882550.0,26.060842,87.578343
192,confluence_191,gauge+site,139,130,557850.0,2882550.0,26.060842,87.578343
193,confluence_192,gauge,44,98,548250.0,2911050.0,26.31853,87.483433
193,confluence_192,gauge+site,44,98,548250.0,2911050.0,26.31853,87.483433
194,confluence_193,gauge,89,67,538950.0,2897550.0,26.196917,87.389848
194,confluence_193,gauge+site,89,67,538950.0,2897550.0,26.196917,87.389848
195,confluence_194,gauge,64,112,552450.0,2905050.0,26.264207,87.525269
195,confluence_194,gauge+site,64,112,552450.0,2905050.0,26.264207,87.525269
196,confluence_195,gauge,43,97,547950.0,2911350.0,26.321248,87.480439
196,confluence_195,gauge+site,43,97,547950.0,2911350.0,26.321248,87.480439
197,confluence_196,gauge,87,66,538650.0,2898150.0,26.202343,87.386863
197,confluence_196,gauge+site,87,66,538650.0,2898150.0,26.202343,87.386863
198,confluence_197,gauge,57,119,554550.0,2907150.0,26.283089,87.546388
198,confluence_197,gauge+site,57,119,554550.0,2907150.0,26.283089,87.546388
199,confluence_198,gauge,137,128,557250.0,2883150.0,26.066283,87.572371
199,confluence_198,gauge+site,137,128,557250.0,2883150.0,26.066283,87.572371
200,confluence_199,gauge,42,96,547650.0,2911650.0,26.323967,87.477444
200,confluence_199,gauge+site,42,96,547650.0,2911650.0,26.323967,87.477444
201,confluence_200,gauge,35,32,528450.0,2913750.0,26.34344,87.285113
201,confluence_200,gauge+site,35,32,528450.0,2913750.0,26.34344,87.285113
202,confluence_201,gauge,63,111,552150.0,2905350.0,26.266927,87.522277
202,confluence_201,gauge+site,63,111,552150.0,2905350.0,26.266927,87.522277
203,confluence_202,gauge,54,119,554550.0,2908050.0,26.291216,87.546426
203,confluence_202,gauge+site,54,119,554550.0,2908050.0,26.291216,87.546426
204,confluence_203,gauge,61,110,551850.0,2905950.0,26.272355,87.519297
204,confluence_203,gauge+site,61,110,551850.0,2905950.0,26.272355,87.519297
205,confluence_204,gauge,87,64,538050.0,2898150.0,26.202359,87.380858
205,confluence_204,gauge+site,87,64,538050.0,2898150.0,26.202359,87.380858
206,confluence_205,gauge,40,96,547650.0,2912250.0,26.329385,87.477466
206,confluence_205,gauge+site,40,96,547650.0,2912250.0,26.329385,87.477466
207,confluence_206,gauge,132,130,557850.0,2884650.0,26.079803,87.578436
207,confluence_206,gauge+site,132,130,557850.0,2884650.0,26.079803,87.578436
208,confluence_207,gauge,31,32,528450.0,2914950.0,26.354275,87.285139
208,confluence_207,gauge+site,31,32,528450.0,2914950.0,26.354275,87.285139
209,confluence_208,gauge,59,109,551550.0,2906550.0,26.277783,87.516316
209,confluence_208,gauge+site,59,109,551550.0,2906550.0,26.277783,87.516316
210,confluence_209,gauge,30,30,527850.0,2915250.0,26.356996,87.279132
210,confluence_209,gauge+site,30,30,527850.0,2915250.0,26.356996,87.279132
211,confluence_210,gauge,130,128,557250.0,2885250.0,26.085245,87.572464
211,confluence_210,gauge+site,130,128,557250.0,2885250.0,26.085245,87.572464
212,confluence_211,gauge,44,75,541350.0,2911050.0,26.318746,87.414301
212,confluence_211,gauge+site,44,75,541350.0,2911050.0,26.318746,87.414301
213,confluence_212,gauge,58,108,551250.0,2906850.0,26.280503,87.513323
213,confluence_212,gauge+site,58,108,551250.0,2906850.0,26.280503,87.513323
214,confluence_213,gauge,129,127,556950.0,2885550.0,26.087966,87.569477
214,confluence_213,gauge+site,129,127,556950.0,2885550.0,26.087966,87.569477
215,confluence_214,gauge,43,74,541050.0,2911350.0,26.321463,87.411305
215,confluence_214,gauge+site,43,74,541050.0,2911350.0,26.321463,87.411305
216,confluence_215,gauge,128,126,556650.0,2885850.0,26.090686,87.56649
216,confluence_215,gauge+site,128,126,556650.0,2885850.0,26.090686,87.56649
217,confluence_216,gauge,127,125,556350.0,2886150.0,26.093407,87.563503
217,confluence_216,gauge+site,127,125,556350.0,2886150.0,26.093407,87.563503
218,confluence_217,gauge,85,58,536250.0,2898750.0,26.207823,87.362858
218,confluence_217,gauge+site,85,58,536250.0,2898750.0,26.207823,87.362858
219,confluence_218,gauge,27,29,527550.0,2916150.0,26.365128,87.276145
219,confluence_218,gauge+site,27,29,527550.0,2916150.0,26.365128,87.276145
220,confluence_219,gauge,51,109,551550.0,2908950.0,26.299453,87.516412
220,confluence_219,gauge+site,51,109,551550.0,2908950.0,26.299453,87.516412
221,confluence_220,gauge,26,27,526950.0,2916450.0,26.367849,87.270137
221,confluence_220,gauge+site,26,27,526950.0,2916450.0,26.367849,87.270137
222,confluence_221,gauge,83,57,535950.0,2899350.0,26.213249,87.359872
222,confluence_221,gauge+site,83,57,535950.0,2899350.0,26.213249,87.359872
223,confluence_222,gauge,82,56,535650.0,2899650.0,26.215965,87.356877
223,confluence_222,gauge+site,82,56,535650.0,2899650.0,26.215965,87.356877
224,confluence_223,gauge,83,55,535350.0,2899350.0,26.213264,87.353866
224,confluence_223,gauge+site,83,55,535350.0,2899350.0,26.213264,87.353866
225,confluence_224,gauge,50,108,551250.0,2909250.0,26.302173,87.513419
225,confluence_224,gauge+site,50,108,551250.0,2909250.0,26.302173,87.513419
226,confluence_225,gauge,82,54,535050.0,2899650.0,26.21598,87.350871
226,confluence_225,gauge+site,82,54,535050.0,2899650.0,26.21598,87.350871
227,confluence_226,gauge,25,26,526650.0,2916750.0,26.370563,87.267136
227,confluence_226,gauge+site,25,26,526650.0,2916750.0,26.370563,87.267136
228,confluence_227,gauge,24,23,525750.0,2917050.0,26.373288,87.258121
228,confluence_227,gauge+site,24,23,525750.0,2917050.0,26.373288,87.258121
229,confluence_228,gauge,80,51,534150.0,2900250.0,26.221419,87.341877
229,confluence_228,gauge+site,80,51,534150.0,2900250.0,26.221419,87.341877
230,confluence_229,gauge,126,124,556050.0,2886450.0,26.096127,87.560516
230,confluence_229,gauge+site,126,124,556050.0,2886450.0,26.096127,87.560516
231,confluence_230,gauge,78,50,533850.0,2900850.0,26.226844,87.33889
231,confluence_230,gauge+site,78,50,533850.0,2900850.0,26.226844,87.33889
232,confluence_231,gauge,125,123,555750.0,2886750.0,26.098848,87.557529
232,confluence_231,gauge+site,125,123,555750.0,2886750.0,26.098848,87.557529
233,confluence_232,gauge,23,22,525450.0,2917350.0,26.376003,87.25512
233,confluence_232,gauge+site,23,22,525450.0,2917350.0,26.376003,87.25512
234,confluence_233,gauge,124,122,555450.0,2887050.0,26.101568,87.554542
234,confluence_233,gauge+site,124,122,555450.0,2887050.0,26.101568,87.554542
235,confluence_234,gauge,77,49,533550.0,2901150.0,26.22956,87.335894
235,confluence_234,gauge+site,77,49,533550.0,2901150.0,26.22956,87.335894
236,confluence_235,gauge,38,74,541050.0,2912850.0,26.335007,87.411353
236,confluence_235,gauge+site,38,74,541050.0,2912850.0,26.335007,87.411353
237,confluence_236,gauge,123,118,554250.0,2887350.0,26.104322,87.542554
237,confluence_236,gauge+site,123,118,554250.0,2887350.0,26.104322,87.542554
238,confluence_237,gauge,122,117,553950.0,2887650.0,26.107043,87.539566
238,confluence_237,gauge+site,122,117,553950.0,2887650.0,26.107043,87.539566
239,confluence_238,gauge,20,18,524250.0,2918250.0,26.38415,87.243107
239,confluence_238,gauge+site,20,18,524250.0,2918250.0,26.38415,87.243107
240,confluence_239,gauge,121,116,553650.0,2887950.0,26.109763,87.536578
240,confluence_239,gauge+site,121,116,553650.0,2887950.0,26.109763,87.536578
241,confluence_240,gauge,19,17,523950.0,2918550.0,26.386864,87.240106
241,confluence_240,gauge+site,19,17,523950.0,2918550.0,26.386864,87.240106
242,confluence_241,gauge,33,142,561450.0,2914350.0,26.347818,87.615841
242,confluence_241,gauge+site,33,142,561450.0,2914350.0,26.347818,87.615841
243,confluence_242,gauge,113,84,544050.0,2890350.0,26.131759,87.440648
243,confluence_242,gauge+site,113,84,544050.0,2890350.0,26.131759,87.440648
244,confluence_243,gauge,112,83,543750.0,2890650.0,26.134476,87.437657
244,confluence_243,gauge+site,112,83,543750.0,2890650.0,26.134476,87.437657
245,confluence_244,gauge,111,82,543450.0,2890950.0,26.137194,87.434666
245,confluence_244,gauge+site,111,82,543450.0,2890950.0,26.137194,87.434666
246,confluence_245,gauge,131,150,563850.0,2884950.0,26.082259,87.638442
246,confluence_245,gauge+site,131,150,563850.0,2884950.0,26.082259,87.638442
247,confluence_246,gauge,25,99,548550.0,2916750.0,26.369985,87.486654
247,confluence_246,gauge+site,25,99,548550.0,2916750.0,26.369985,87.486654
248,confluence_247,gauge,129,150,563850.0,2885550.0,26.087677,87.638471
248,confluence_247,gauge+site,129,150,563850.0,2885550.0,26.087677,87.638471
249,confluence_248,gauge,109,81,543150.0,2891550.0,26.142621,87.431685
249,confluence_248,gauge+site,109,81,543150.0,2891550.0,26.142621,87.431685
250,confluence_249,gauge,128,149,563550.0,2885850.0,26.090399,87.635486
250,confluence_249,gauge+site,128,149,563550.0,2885850.0,26.090399,87.635486
251,confluence_250,gauge,127,148,563250.0,2886150.0,26.093121,87.632501
251,confluence_250,gauge+site,127,148,563250.0,2886150.0,26.093121,87.632501
252,confluence_251,gauge,108,80,542850.0,2891850.0,26.145339,87.428694
252,confluence_251,gauge+site,108,80,542850.0,2891850.0,26.145339,87.428694
253,confluence_252,gauge,35,61,537150.0,2913750.0,26.34324,87.372299
253,confluence_252,gauge+site,35,61,537150.0,2913750.0,26.34324,87.372299
254,confluence_253,gauge,34,60,536850.0,2914050.0,26.345957,87.369301
254,confluence_253,gauge+site,34,60,536850.0,2914050.0,26.345957,87.369301
255,confluence_254,gauge,107,78,542250.0,2892150.0,26.148065,87.422701
255,confluence_254,gauge+site,107,78,542250.0,2892150.0,26.148065,87.422701
256,confluence_255,gauge,75,44,532050.0,2901750.0,26.235012,87.320891
256,confluence_255,gauge+site,75,44,532050.0,2901750.0,26.235012,87.320891
257,confluence_256,gauge,126,143,561750.0,2886450.0,26.095895,87.617516
257,confluence_256,gauge+site,126,143,561750.0,2886450.0,26.095895,87.617516
258,confluence_257,gauge,106,77,541950.0,2892450.0,26.150783,87.419709
258,confluence_257,gauge+site,106,77,541950.0,2892450.0,26.150783,87.419709
259,confluence_258,gauge,105,77,541950.0,2892750.0,26.153492,87.419719
259,confluence_258,gauge+site,105,77,541950.0,2892750.0,26.153492,87.419719
260,confluence_259,gauge,125,141,561150.0,2886750.0,26.098629,87.61153
260,confluence_259,gauge+site,125,141,561150.0,2886750.0,26.098629,87.61153
261,confluence_260,gauge,104,76,541650.0,2893050.0,26.156209,87.416727
261,confluence_260,gauge+site,104,76,541650.0,2893050.0,26.156209,87.416727
262,confluence_261,gauge,124,140,560850.0,2887050.0,26.10135,87.608544
262,confluence_261,gauge+site,124,140,560850.0,2887050.0,26.10135,87.608544
263,confluence_262,gauge,19,99,548550.0,2918550.0,26.386238,87.486722
263,confluence_262,gauge+site,19,99,548550.0,2918550.0,26.386238,87.486722
264,confluence_263,gauge,103,75,541350.0,2893350.0,26.158927,87.413735
264,confluence_263,gauge+site,103,75,541350.0,2893350.0,26.158927,87.413735
265,confluence_264,gauge,102,74,541050.0,2893650.0,26.161644,87.410743
265,confluence_264,gauge+site,102,74,541050.0,2893650.0,26.161644,87.410743
266,confluence_265,gauge,121,138,560250.0,2887950.0,26.109502,87.602585
266,confluence_265,gauge+site,121,138,560250.0,2887950.0,26.109502,87.602585
267,confluence_266,gauge,47,120,554850.0,2910150.0,26.310165,87.54952
267,confluence_266,gauge+site,47,120,554850.0,2910150.0,26.310165,87.54952
268,confluence_267,gauge,33,113,552750.0,2914350.0,26.348166,87.528654
268,confluence_267,gauge+site,33,113,552750.0,2914350.0,26.348166,87.528654
269,confluence_268,gauge,101,73,540750.0,2893950.0,26.164362,87.407751
269,confluence_268,gauge+site,101,73,540750.0,2893950.0,26.164362,87.407751
270,confluence_269,gauge,117,115,553350.0,2889150.0,26.120609,87.533627
270,confluence_269,gauge+site,117,115,553350.0,2889150.0,26.120609,87.533627
271,confluence_270,gauge,44,119,554550.0,2911050.0,26.318303,87.546553
271,confluence_270,gauge+site,44,119,554550.0,2911050.0,26.318303,87.546553
272,confluence_271,gauge,120,137,559950.0,2888250.0,26.112223,87.599599
272,confluence_271,gauge+site,120,137,559950.0,2888250.0,26.112223,87.599599
273,confluence_272,gauge,119,135,559350.0,2888550.0,26.114957,87.593612
273,confluence_272,gauge+site,119,135,559350.0,2888550.0,26.114957,87.593612
274,confluence_273,gauge,32,59,536550.0,2914650.0,26.351382,87.366311
274,confluence_273,gauge+site,32,59,536550.0,2914650.0,26.351382,87.366311
275,confluence_274,gauge,30,112,552450.0,2915250.0,26.356304,87.525684
275,confluence_274,gauge+site,30,112,552450.0,2915250.0,26.356304,87.525684
276,confluence_275,gauge,100,69,539550.0,2894250.0,26.167104,87.395753
276,confluence_275,gauge+site,100,69,539550.0,2894250.0,26.167104,87.395753
277,confluence_276,gauge,111,112,552450.0,2890950.0,26.136895,87.524698
277,confluence_276,gauge+site,111,112,552450.0,2890950.0,26.136895,87.524698
278,confluence_277,gauge,49,39,530550.0,2909550.0,26.305474,87.306058
278,confluence_277,gauge+site,49,39,530550.0,2909550.0,26.305474,87.306058
279,confluence_278,gauge,28,112,552450.0,2915850.0,26.361721,87.525709
279,confluence_278,gauge+site,28,112,552450.0,2915850.0,26.361721,87.525709
280,confluence_279,gauge,29,75,541350.0,2915550.0,26.359377,87.414446
280,confluence_279,gauge+site,29,75,541350.0,2915550.0,26.359377,87.414446
281,confluence_280,gauge,99,68,539250.0,2894550.0,26.169821,87.39276
281,confluence_280,gauge+site,99,68,539250.0,2894550.0,26.169821,87.39276
282,confluence_281,gauge,31,58,536250.0,2914950.0,26.354099,87.363313
282,confluence_281,gauge+site,31,58,536250.0,2914950.0,26.354099,87.363313
283,confluence_282,gauge,48,38,530250.0,2909850.0,26.308189,87.30306
283,confluence_282,gauge+site,48,38,530250.0,2909850.0,26.308189,87.30306
284,confluence_283,gauge,115,135,559350.0,2889750.0,26.125792,87.593667
284,confluence_283,gauge+site,115,135,559350.0,2889750.0,26.125792,87.593667
285,confluence_284,gauge,30,57,535950.0,2915250.0,26.356815,87.360315
285,confluence_284,gauge+site,30,57,535950.0,2915250.0,26.356815,87.360315
286,confluence_285,gauge,147,135,559350.0,2880150.0,26.039111,87.593229
286,confluence_285,gauge+site,147,135,559350.0,2880150.0,26.039111,87.593229
287,confluence_286,gauge,25,144,562050.0,2916750.0,26.369461,87.621969
287,confluence_286,gauge+site,25,144,562050.0,2916750.0,26.369461,87.621969
288,confluence_287,gauge,114,134,559050.0,2890050.0,26.128513,87.590679
288,confluence_287,gauge+site,114,134,559050.0,2890050.0,26.128513,87.590679
289,confluence_288,gauge,27,73,540750.0,2916150.0,26.364812,87.408451
289,confluence_288,gauge+site,27,73,540750.0,2916150.0,26.364812,87.408451
290,confluence_289,gauge,74,43,531750.0,2902050.0,26.237727,87.317895
290,confluence_289,gauge+site,74,43,531750.0,2902050.0,26.237727,87.317895
291,confluence_290,gauge,73,42,531450.0,2902350.0,26.240443,87.314899
291,confluence_290,gauge+site,73,42,531450.0,2902350.0,26.240443,87.314899
292,confluence_291,gauge,29,81,543150.0,2915550.0,26.359324,87.432487
292,confluence_291,gauge+site,29,81,543150.0,2915550.0,26.359324,87.432487
293,confluence_292,gauge,72,41,531150.0,2902650.0,26.243158,87.311902
293,confluence_292,gauge+site,72,41,531150.0,2902650.0,26.243158,87.311902
294,confluence_293,gauge,23,144,562050.0,2917350.0,26.374879,87.621998
294,confluence_293,gauge+site,23,144,562050.0,2917350.0,26.374879,87.621998
295,confluence_294,gauge,71,40,530850.0,2902950.0,26.245873,87.308906
295,confluence_294,gauge+site,71,40,530850.0,2902950.0,26.245873,87.308906
296,confluence_295,gauge,24,73,540750.0,2917050.0,26.372938,87.40848
296,confluence_295,gauge+site,24,73,540750.0,2917050.0,26.372938,87.40848
297,confluence_296,gauge,97,65,538350.0,2895150.0,26.175263,87.383772
297,confluence_296,gauge+site,97,65,538350.0,2895150.0,26.175263,87.383772
298,confluence_297,gauge,97,64,538050.0,2895150.0,26.175271,87.38077
298,confluence_297,gauge+site,97,64,538050.0,2895150.0,26.175271,87.38077
299,confluence_298,gauge,43,121,555150.0,2911350.0,26.320989,87.552577
299,confluence_298,gauge+site,43,121,555150.0,2911350.0,26.320989,87.552577
300,confluence_299,gauge,151,133,558750.0,2878950.0,26.0283,87.587178
300,confluence_299,gauge+site,151,133,558750.0,2878950.0,26.0283,87.587178
301,confluence_300,gauge,29,84,544050.0,2915550.0,26.359296,87.441507
301,confluence_300,gauge+site,29,84,544050.0,2915550.0,26.359296,87.441507
302,confluence_301,gauge,30,85,544350.0,2915250.0,26.356578,87.444504
302,confluence_301,gauge+site,30,85,544350.0,2915250.0,26.356578,87.444504
303,confluence_302,gauge,40,124,556050.0,2912250.0,26.32908,87.561634
303,confluence_302,gauge+site,40,124,556050.0,2912250.0,26.32908,87.561634
304,confluence_303,gauge,153,132,558450.0,2878350.0,26.022895,87.584153
304,confluence_303,gauge+site,153,132,558450.0,2878350.0,26.022895,87.584153
305,confluence_304,gauge,84,125,556350.0,2899050.0,26.209884,87.564063
305,confluence_304,gauge+site,84,125,556350.0,2899050.0,26.209884,87.564063
306,confluence_305,gauge,31,40,530850.0,2914950.0,26.354226,87.309193
306,confluence_305,gauge+site,31,40,530850.0,2914950.0,26.354226,87.309193
307,confluence_306,gauge,96,63,537750.0,2895450.0,26.177988,87.377776
